# pythia: 8310
# beam_energy: 13600.0
# ptcut: 10000
# seed: 1274
# mode: soft
# beam_mode: collider
# total_xsec_mb: 102.2221220654 
# tau_xsec_mb: 0.1616193860   
# event_number particle_count pid E px py pz mother_pid E_mother px_mother py_mother pz_mother weights
1.0000000000e+00 1 -15 2.1969861756e+01 -1.7455151043e+00 -1.8176771563e+00 2.1752401317e+01 411 2.3731493182e+01 -1.9657733963e+00 -1.9826614808e+00 2.3492404690e+01 1.2000000000e-03
1.0000000000e+00 2 -15 6.1142917170e+00 -3.9889783339e-01 -8.5851852603e-01 -5.7733266275e+00 411 6.2884850807e+00 -4.9119282168e-01 -8.9280277604e-01 -5.9170261518e+00 1.2000000000e-03
1.0000000000e+00 3 -15 3.1563737710e+00 9.3674491566e-01 -1.4663254378e+00 -1.9437090171e+00 411 3.2638614472e+00 9.8078024142e-01 -1.4322882088e+00 -2.0356652984e+00 1.2000000000e-03
1.0000000000e+00 4 -15 9.4532761930e+00 -3.5676546229e+00 2.7318259613e+00 8.1250420846e+00 431 9.5539110231e+00 -3.6625898471e+00 2.7559030944e+00 8.1481713718e+00 5.3600000000e-02
1.0000000000e+00 5 15 4.9184725121e+00 -5.4839574432e-01 1.3429769922e+00 -4.3508570932e+00 -411 5.0386053116e+00 -4.8838945434e-01 1.4005151031e+00 -4.4375779124e+00 1.2000000000e-03
1.0000000000e+00 6 15 9.2153240391e+00 -1.5176428103e+00 -2.1505744901e+00 -8.6508321852e+00 -431 1.0360616236e+01 -1.6601236425e+00 -2.2309999150e+00 -9.7843775875e+00 5.3600000000e-02
1.0000000000e+00 7 15 2.5012860210e+00 4.1146955625e-01 -1.7115777604e+00 2.3169389783e-02 -411 2.5609087814e+00 4.3234843748e-01 -1.6941193857e+00 7.6217962118e-02 1.2000000000e-03
1.0000000000e+00 8 15 6.5608952282e+00 -3.3684779952e+00 -1.3888514014e+00 5.1587503006e+00 -411 6.6312384929e+00 -3.4196043654e+00 -1.4359907266e+00 5.1693405405e+00 1.2000000000e-03
1.0000000000e+00 9 -15 2.3266663366e+00 4.8868976630e-01 -6.2426002819e-01 1.2758403737e+00 411 2.4404960690e+00 5.4591170811e-01 -7.2253616927e-01 1.2808060000e+00 1.2000000000e-03
1.0000000000e+00 10 15 2.2747758967e+01 1.3652711867e+00 -7.6780915115e-01 -2.2624101141e+01 -431 2.3472405045e+01 1.3039981338e+00 -8.8511541413e-01 -2.3336559414e+01 5.3600000000e-02
