# pythia: 8310
# beam_energy: 400.0
# ptcut: 10000
# seed: 695
# mode: soft
# beam_mode: fixed
# total_xsec_mb: 39.8585447405  
# tau_xsec_mb: 0.0000727758   
# event_number particle_count pid E px py pz mother_pid E_mother px_mother py_mother pz_mother weights
1.0000000000e+00 1 15 5.7774976228e+01 -2.3691141329e+00 -6.5495842963e-01 5.7695312777e+01 -411 6.3120307772e+01 -2.6522640126e+00 -7.0168615996e-01 6.3032935093e+01 1.2000000000e-03
1.0000000000e+00 2 -15 6.8208895080e+00 -8.9068036965e-01 6.0909837960e-01 6.4963937697e+00 411 7.1986125416e+00 -8.5291314928e-01 6.8005507495e-01 6.8654648666e+00 1.2000000000e-03
1.0000000000e+00 3 15 6.1124666233e+00 -6.4957151969e-01 -2.1583687123e-02 5.8122929980e+00 -411 6.3643517003e+00 -5.9600760845e-01 -6.8579827664e-02 6.0538884495e+00 1.2000000000e-03
1.0000000000e+00 4 15 1.2698024304e+02 -4.0534271495e-01 -4.5809620979e-01 1.2696633758e+02 -411 1.2706884971e+02 -4.1732437107e-01 -4.6820373052e-01 1.2705354664e+02 1.2000000000e-03
1.0000000000e+00 5 -15 2.4505585342e+01 -1.7482336105e+00 1.2518792245e+00 2.4346315970e+01 411 2.6350170556e+01 -1.9640871677e+00 1.3676713613e+00 2.6174564868e+01 1.2000000000e-03
1.0000000000e+00 6 15 1.8712522983e+01 2.9216271045e-01 1.0722614417e+00 1.8594792911e+01 -411 1.8814165493e+01 3.0887773684e-01 1.1155586285e+00 1.8685220570e+01 1.2000000000e-03
1.0000000000e+00 7 15 7.1391097131e+00 1.0357699585e+00 5.2156581340e-01 6.8165202177e+00 -411 7.4792433926e+00 1.1718846771e+00 5.1102818479e-01 7.1280529795e+00 1.2000000000e-03
1.0000000000e+00 8 15 1.2857963816e+02 -9.3795158232e-01 3.1732418067e-01 1.2856354776e+02 -411 1.3037503098e+02 -9.9527783732e-01 3.6813666885e-01 1.3035730559e+02 1.2000000000e-03
1.0000000000e+00 9 -15 1.9755787766e+01 -7.6005367083e-02 6.8991363784e-01 1.9663476379e+01 411 2.1620457519e+01 -1.0351311673e-01 8.1317411845e-01 2.1523864366e+01 1.2000000000e-03
1.0000000000e+00 10 15 2.7851799740e+02 -2.6154313491e-01 6.8641573070e-01 2.7851136101e+02 -411 2.9624290181e+02 -1.8536229813e-01 7.1860471421e-01 2.9623607249e+02 1.2000000000e-03
1.0000000000e+00 11 -15 4.7464898898e+00 6.6359904508e-01 8.6034995595e-01 4.2651507854e+00 411 5.0298041993e+00 6.8717340644e-01 1.0042088757e+00 4.5080825838e+00 1.2000000000e-03
1.0000000000e+00 12 15 1.9960835913e+01 -5.6085556509e-01 -1.5440823603e+00 1.9813609760e+01 -411 2.0574760298e+01 -4.9199515402e-01 -1.5893042611e+00 2.0421981665e+01 1.2000000000e-03
1.0000000000e+00 13 15 7.4877358779e+01 8.1653919431e-03 -3.2761067643e-01 7.4855556727e+01 -411 7.7268952222e+01 -7.1216509975e-02 -3.0280545232e-01 7.7245703671e+01 1.2000000000e-03
1.0000000000e+00 14 -15 5.7131625769e+01 3.6466195388e-01 -4.3177603372e-01 5.7101192324e+01 411 5.8914127289e+01 3.0882328808e-01 -4.9969935578e-01 5.8881523792e+01 1.2000000000e-03
1.0000000000e+00 15 -15 3.4491609060e+01 -1.0293500711e+00 1.5760923043e-01 3.4430068313e+01 431 4.1788266138e+01 -1.2544850093e+00 2.9318266126e-01 4.1721991147e+01 5.3600000000e-02
1.0000000000e+00 16 -15 3.2189859683e+01 1.6062903786e-01 4.2992984324e-01 3.2137506682e+01 411 3.3480535736e+01 2.1146363356e-01 3.6641314116e-01 3.3425616207e+01 1.2000000000e-03
1.0000000000e+00 17 -15 1.7373754214e+01 -1.1225257954e+00 -1.3727968773e-02 1.7246158806e+01 431 1.8225085970e+01 -1.0114398474e+00 -1.7284855467e-02 1.8090204433e+01 5.3600000000e-02
