# pythia: 8310
# beam_energy: 13600.0
# ptcut: 10000
# seed: 1269
# mode: soft
# beam_mode: collider
# total_xsec_mb: 102.2064506328 
# tau_xsec_mb: 0.2367268106   
# event_number particle_count pid E px py pz mother_pid E_mother px_mother py_mother pz_mother weights
1.0000000000e+00 1 15 3.0700754702e+02 -3.4719942777e-01 2.5428560818e-01 -3.0700210363e+02 -411 3.1120647125e+02 -3.2612401604e-01 1.9970674293e-01 -3.1120062022e+02 1.2000000000e-03
1.0000000000e+00 2 15 6.5148659895e+02 -1.9117091418e+00 -1.2343668344e+00 6.5148020172e+02 -431 7.4396028489e+02 -2.2536761249e+00 -1.2270906729e+00 7.4395325507e+02 5.3600000000e-02
1.0000000000e+00 3 -15 1.2037115701e+03 -1.5855784496e+00 -3.7739552055e+00 -1.2037032982e+03 411 1.2692385078e+03 -1.7131383944e+00 -4.0652131224e+00 -1.2692294645e+03 1.2000000000e-03
1.0000000000e+00 4 15 1.1765940968e+01 2.5158335245e+00 4.9364262182e+00 -1.0226561270e+01 -411 1.2859779868e+01 2.7145807860e+00 5.4492979998e+00 -1.1172048236e+01 1.2000000000e-03
1.0000000000e+00 5 15 1.4056446161e+01 1.4899537510e+00 1.1933343033e+00 -1.3812406757e+01 -411 1.4645419942e+01 1.6168922797e+00 1.3084648654e+00 -1.4375897377e+01 1.2000000000e-03
1.0000000000e+00 6 15 6.9681005542e+00 2.5987031912e+00 3.6255237066e-01 6.2058547778e+00 -411 7.1235036935e+00 2.7100471691e+00 4.0916127733e-01 6.3037336013e+00 1.2000000000e-03
1.0000000000e+00 7 -15 2.0013166731e+00 3.4501283683e-01 3.1856985609e-01 -7.9224901562e-01 411 2.1177391300e+00 2.9912174138e-01 4.0202149919e-01 -8.5921183437e-01 1.2000000000e-03
1.0000000000e+00 8 -15 1.1903733810e+02 -1.1767096088e+00 -7.9109942044e-01 1.1901563044e+02 411 1.3088320054e+02 -1.3421660974e+00 -8.6141690182e-01 1.3086012859e+02 1.2000000000e-03
1.0000000000e+00 9 -15 4.9096813616e+01 2.8979728790e+00 -5.7761878808e+00 4.8637202065e+01 431 5.0582114767e+01 3.0820031239e+00 -6.0460040914e+00 5.0086150508e+01 5.3600000000e-02
1.0000000000e+00 10 15 8.9120733378e+00 -8.9338094743e-01 -1.5283666268e+00 -8.5518376857e+00 -431 9.9379784220e+00 -1.0662574220e+00 -1.8895177004e+00 -9.4963824800e+00 5.3600000000e-02
1.0000000000e+00 11 15 2.8166220347e+00 -6.3946217887e-01 2.0825711785e+00 1.7394189305e-01 -431 3.3030943293e+00 -6.3774403455e-01 2.5690239353e+00 1.6993479496e-01 5.3600000000e-02
1.0000000000e+00 12 15 3.7988234297e+01 6.3876411234e-01 -4.9627184079e+00 3.7615319513e+01 -431 3.9051999094e+01 7.8890236778e-01 -5.0935645003e+00 3.8660275659e+01 5.3600000000e-02
1.0000000000e+00 13 -15 1.5190036923e+01 -1.9912857031e+00 1.7176356137e-01 1.4952772684e+01 411 1.6630000209e+01 -2.1260202563e+00 2.1136165427e-01 1.6385871723e+01 1.2000000000e-03
1.0000000000e+00 14 15 2.3825425174e+00 -6.8194086034e-01 -1.1307465915e+00 8.8078847831e-01 -431 2.6971307606e+00 -9.6202330572e-01 -1.2612499310e+00 9.3985170662e-01 5.3600000000e-02
1.0000000000e+00 15 15 6.3523680500e+00 -3.9641574055e+00 1.0414229544e+00 -4.5162356919e+00 -411 7.0010187334e+00 -4.3611910206e+00 1.1560048371e+00 -5.0162187014e+00 1.2000000000e-03
1.0000000000e+00 16 -15 2.6895995633e+00 1.3325780052e+00 -1.4529727137e+00 -4.3584705087e-01 431 3.1386118947e+00 1.4952935634e+00 -1.8635015264e+00 -5.1709860339e-01 5.3600000000e-02
1.0000000000e+00 17 15 2.8982766197e+01 1.2973858983e+00 -5.1399496479e-01 2.8894571222e+01 -431 3.2958400335e+01 1.5818486022e+00 -4.1799493734e-01 3.2858853221e+01 5.3600000000e-02
1.0000000000e+00 18 15 9.1127875920e+00 -3.1897088622e-01 -1.7363054116e+00 8.7618097147e+00 -411 9.6240730736e+00 -2.7869106011e-01 -1.9080603573e+00 9.2416957615e+00 1.2000000000e-03
1.0000000000e+00 19 -15 1.0918675794e+02 3.1967183917e+00 -3.5638757623e-02 1.0912548163e+02 411 1.1336423626e+02 3.3792257617e+00 -1.0553111965e-01 1.1329838604e+02 1.2000000000e-03
1.0000000000e+00 20 -15 1.8332708092e+01 2.1259522847e+00 1.0115591964e+00 1.8093871105e+01 431 2.0886442609e+01 2.3497734572e+00 1.3354954006e+00 2.0617069353e+01 5.3600000000e-02
1.0000000000e+00 21 15 5.5210405002e+02 3.4984005045e+00 -2.6352073953e-02 5.5209010629e+02 -431 6.0757186392e+02 4.0425315338e+00 -8.4995570501e-02 6.0755522020e+02 5.3600000000e-02
1.0000000000e+00 22 -15 2.6980852301e+00 1.3103834543e-01 2.0238737215e+00 -9.6636991863e-02 431 2.8798682800e+00 -1.5968526477e-02 2.0945518680e+00 -1.7687823088e-01 5.3600000000e-02
1.0000000000e+00 23 -15 4.6933485464e+00 -4.4639383248e-01 -3.3941467503e+00 -2.6741225944e+00 411 4.8726602967e+00 -4.1330233342e-01 -3.4720566593e+00 -2.8321975847e+00 1.2000000000e-03
1.0000000000e+00 24 15 4.5460041288e+00 -1.8196890531e+00 -3.1541125612e+00 2.0613999923e+00 -431 4.5876692126e+00 -1.8087605909e+00 -3.1174326335e+00 2.0449339414e+00 5.3600000000e-02
1.0000000000e+00 25 -15 2.6686334825e+01 1.4586436319e+00 7.1711818630e-01 -2.6577461831e+01 431 2.9661665152e+01 1.5438292118e+00 9.8360185299e-01 -2.9539609772e+01 5.3600000000e-02
1.0000000000e+00 26 15 1.0402371336e+01 -5.0142744716e+00 1.9649791763e+00 -8.7205589530e+00 -411 1.0756226506e+01 -5.2588181968e+00 2.0275186265e+00 -8.9685522302e+00 1.2000000000e-03
1.0000000000e+00 27 -15 1.8868862568e+01 -2.9203304851e+00 -8.3165462373e-02 1.8556444666e+01 431 2.0581028061e+01 -3.3800548221e+00 -9.6007258081e-02 2.0205686704e+01 5.3600000000e-02
1.0000000000e+00 28 -15 1.1925062673e+01 1.2346269023e+00 -2.3116377933e+00 -1.1497045602e+01 411 1.3003341755e+01 1.4151927119e+00 -2.5160953579e+00 -1.2540251656e+01 1.2000000000e-03
1.0000000000e+00 29 15 9.9305912827e+00 1.2334454148e+00 -6.3382382531e+00 -7.3324553983e+00 -431 1.0983418302e+01 1.1886540513e+00 -7.0965596379e+00 -8.0614184593e+00 5.3600000000e-02
1.0000000000e+00 30 15 1.0459089493e+02 -1.2643584629e+00 -2.1319183902e+00 -1.0454642286e+02 -411 1.1043407250e+02 -1.2418466094e+00 -2.2703615820e+00 -1.1038791675e+02 1.2000000000e-03
1.0000000000e+00 31 -15 3.1333336518e+00 -4.6772467145e-01 6.2454723759e-01 -2.4600538289e+00 411 3.2719120936e+00 -5.0159092640e-01 7.3763746544e-01 -2.5326324874e+00 1.2000000000e-03
1.0000000000e+00 32 15 2.4039735167e+00 -5.2083438310e-01 6.7136743383e-01 -1.3784036676e+00 -431 2.8144766083e+00 -6.1128678972e-01 9.5388685060e-01 -1.6621534332e+00 5.3600000000e-02
1.0000000000e+00 33 15 7.5331412867e+00 -3.6571866374e+00 2.4831496160e+00 5.8352448292e+00 -411 7.8653784447e+00 -3.7844142859e+00 2.5193534989e+00 6.1400134849e+00 1.2000000000e-03
