# pythia: 8311
# beam_energy: 120.0
# ptcut: 1000
# seed: 13
# mode: soft
# beam_mode: fixed
# total_xsec_mb: 38.4539097873  
# tau_xsec_mb: 0.0000120259   
# event_number particle_count pid E px py pz mother_pid E_mother px_mother py_mother pz_mother weights
1.0000000000e+00 1 -15 6.4023254951e+00 -2.1843142444e-01 -4.7593439033e-01 6.1284954599e+00 411 6.8333554537e+00 -1.4171802510e-01 -5.0584846680e-01 6.5515876810e+00 1.2000000000e-03
1.0000000000e+00 2 -15 1.0702534329e+01 1.8113970877e+00 9.8878720582e-01 1.0350279813e+01 411 1.1802350249e+01 1.9719486627e+00 1.1122430896e+00 1.1431287165e+01 1.2000000000e-03
1.0000000000e+00 3 15 2.2689857126e+01 -8.8641040349e-01 6.8655096799e-01 2.2592375959e+01 -411 2.4510472522e+01 -1.0287922226e+00 6.9988575640e-01 2.4407366323e+01 1.2000000000e-03
1.0000000000e+00 4 15 1.6042721926e+01 1.8605553112e+00 -4.7436477864e-01 1.5827986274e+01 -411 1.6580743457e+01 1.9969194092e+00 -4.4337891341e-01 1.6347516712e+01 1.2000000000e-03
1.0000000000e+00 5 -15 5.9437045504e+00 1.6854195695e-01 6.1657875395e-01 5.6357748996e+00 411 6.5425890603e+00 1.5684098575e-01 6.5974942745e-01 6.2329867853e+00 1.2000000000e-03
1.0000000000e+00 6 15 3.3335276398e+01 -4.8782615533e-01 -1.4892493067e+00 3.3250980818e+01 -431 3.3923886661e+01 -3.9264106614e-01 -1.4859189904e+00 3.3831834284e+01 5.3600000000e-02
1.0000000000e+00 7 -15 2.8653102557e+01 -2.1342948240e+00 8.4291921032e-01 2.8505744502e+01 411 2.9906748836e+01 -2.2556497044e+00 7.9047384378e-01 2.9752400618e+01 1.2000000000e-03
1.0000000000e+00 8 -15 5.3800334538e+01 1.8021701751e-01 -8.5870777095e-01 5.3763826593e+01 411 5.5203863023e+01 1.9498451764e-01 -8.0000619159e-01 5.5166049205e+01 1.2000000000e-03
1.0000000000e+00 9 15 8.7837487693e+00 -2.6648526391e-01 -2.6571398801e-01 8.5939242963e+00 -411 9.1031474256e+00 -2.3938587998e-01 -1.9309703878e-01 8.9037757183e+00 1.2000000000e-03
1.0000000000e+00 10 -15 1.2785038125e+01 1.2668071984e+00 -4.5985978459e-01 1.2589036463e+01 411 1.3209325128e+01 1.2215606964e+00 -4.6428729291e-01 1.3010880761e+01 1.2000000000e-03
1.0000000000e+00 11 15 4.7625353916e+01 -2.1918165587e-01 -3.0692364356e-02 4.7591682715e+01 -411 4.8112095623e+01 -2.7723578897e-01 -2.9101702605e-02 4.8074947318e+01 1.2000000000e-03
