# pythia: 8311
# beam_energy: 120.0
# ptcut: 1000
# seed: 17
# mode: soft
# beam_mode: fixed
# total_xsec_mb: 38.4539087943  
# tau_xsec_mb: 0.0000108564   
# event_number particle_count pid E px py pz mother_pid E_mother px_mother py_mother pz_mother weights
1.0000000000e+00 1 15 3.6632892867e+01 5.6442698015e-02 -1.0088105154e+00 3.6575823519e+01 -411 3.8818502993e+01 2.0682081571e-02 -1.1551203009e+00 3.8756237756e+01 1.2000000000e-03
1.0000000000e+00 2 15 3.7941179081e+00 -3.4380510201e-01 2.2990314111e-01 3.3267377393e+00 -411 4.1015915118e+00 -3.3274776908e-01 3.1582623985e-01 3.6217546429e+00 1.2000000000e-03
1.0000000000e+00 3 15 2.6292704793e+01 5.2550536539e-01 -2.4450467544e-01 2.6226194874e+01 100443 5.8987229040e+01 4.6756308744e-01 1.5582335615e-01 5.8869895746e+01 3.1000000000e-03
1.0000000000e+00 4 -15 3.2694524247e+01 -5.7942277952e-02 4.0032803159e-01 3.2643700872e+01 100443 5.8987229040e+01 4.6756308744e-01 1.5582335615e-01 5.8869895746e+01 3.1000000000e-03
1.0000000000e+00 5 15 2.9474055305e+01 1.3963251676e+00 1.0210995487e-01 2.9387117865e+01 -431 3.3763364860e+01 1.5818087363e+00 -7.6081211403e-02 3.3668708716e+01 5.3600000000e-02
1.0000000000e+00 6 15 2.6127725034e+01 7.6077710484e-01 1.8630110790e-01 2.6055468451e+01 -411 2.6133804222e+01 7.6650486186e-01 1.8434000302e-01 2.6054917640e+01 1.2000000000e-03
1.0000000000e+00 7 15 3.9887980797e+01 -8.5829291818e-01 -6.8636950809e-01 3.9833229256e+01 -411 4.0555039393e+01 -8.5392749951e-01 -6.3133644408e-01 4.0497999498e+01 1.2000000000e-03
1.0000000000e+00 8 15 9.9738734553e+00 6.5482112611e-02 -1.4342097271e-01 9.8130629728e+00 -411 1.0565404782e+01 -2.1212966589e-03 -2.1399115912e-01 1.0396465868e+01 1.2000000000e-03
1.0000000000e+00 9 -15 5.6168638410e+01 7.7586642837e-01 1.3472790272e+00 5.6118996089e+01 411 5.6778668337e+01 7.8162992831e-01 1.4191971207e+00 5.6724744454e+01 1.2000000000e-03
1.0000000000e+00 10 15 1.0096089697e+01 5.8768805630e-01 3.1319601427e-01 9.9161720876e+00 -411 1.0696939566e+01 5.2973270955e-01 3.4837395628e-01 1.0513184863e+01 1.2000000000e-03
1.0000000000e+00 11 -15 1.2789876177e+01 4.0315924961e-01 -1.3596551481e-01 1.2658705277e+01 411 1.3094708706e+01 4.9007430009e-01 -1.5316391193e-01 1.2950377800e+01 1.2000000000e-03
1.0000000000e+00 12 15 3.2793692085e+01 -4.3766616200e-01 1.4197400973e-01 3.2742288298e+01 -411 3.5027634584e+01 -3.8088449006e-01 1.8158352776e-01 3.4975157756e+01 1.2000000000e-03
1.0000000000e+00 13 15 2.6484035537e+01 -1.5477851348e+00 -1.3674983430e-01 2.6378641164e+01 -411 2.7983242094e+01 -1.6287584966e+00 -2.3933068389e-01 2.7872140674e+01 1.2000000000e-03
1.0000000000e+00 14 -15 1.5974940812e+01 3.2847778005e-01 1.8915450288e-01 1.5871293821e+01 411 1.6488728139e+01 2.6067436572e-01 1.5688031558e-01 1.6379563918e+01 1.2000000000e-03
1.0000000000e+00 15 15 2.0657694844e+01 -5.1680278240e-01 -1.8286200245e+00 2.0493226457e+01 -411 2.2023283568e+01 -4.6584303910e-01 -1.9859227938e+00 2.1848767496e+01 1.2000000000e-03
1.0000000000e+00 16 -15 4.1292420393e+01 5.9482739845e-02 9.3587547380e-01 4.1243514539e+01 411 4.4858724486e+01 1.2602298994e-01 9.7318170640e-01 4.4809002657e+01 1.2000000000e-03
1.0000000000e+00 17 15 6.7422168269e+00 -1.0525322396e+00 1.8735966537e-01 6.4154088466e+00 -411 6.9336866558e+00 -1.0581364605e+00 1.1244953168e-01 6.5915274429e+00 1.2000000000e-03
1.0000000000e+00 18 -15 9.0611321504e+00 1.0573373557e-01 -1.6332136230e+00 8.7331815608e+00 411 9.2710041627e+00 3.0576795904e-02 -1.6739935020e+00 8.9248445395e+00 1.2000000000e-03
1.0000000000e+00 19 15 1.0329420575e+01 1.4536926605e+00 -4.0043081997e-01 1.0063114474e+01 -411 1.0958257132e+01 1.6181288172e+00 -4.7971899263e-01 1.0664869866e+01 1.2000000000e-03
1.0000000000e+00 20 -15 1.4134271215e+01 3.2847651491e-01 -2.6696362481e-02 1.4018271075e+01 411 1.5399823896e+01 3.4334515966e-01 3.9494138989e-02 1.5282004168e+01 1.2000000000e-03
1.0000000000e+00 21 -15 1.8631522268e+01 2.4555639680e-02 4.1921095870e-02 1.8546540711e+01 431 1.9990196590e+01 1.1268050887e-01 -1.2253923437e-01 1.9892342598e+01 5.3600000000e-02
1.0000000000e+00 22 15 7.2047805597e+00 6.3429340629e-01 -8.8314093155e-01 6.8970651418e+00 -431 7.5593927144e+00 6.7334722156e-01 -1.0849499962e+00 7.1860247951e+00 5.3600000000e-02
1.0000000000e+00 23 -15 5.0716134159e+00 -3.5057382006e-02 5.0669762931e-02 4.7497765087e+00 411 5.1412413367e+00 -6.2928808805e-02 2.1378738758e-04 4.7888332041e+00 1.2000000000e-03
1.0000000000e+00 24 15 1.5619485575e+01 -4.7999621702e-01 1.0766290995e+00 1.5473258019e+01 -411 1.7228087525e+01 -5.4938386128e-01 1.1586125256e+00 1.7078270264e+01 1.2000000000e-03
1.0000000000e+00 25 -15 6.3523135514e+00 -7.8321123263e-01 -9.1437451211e-01 5.9787371207e+00 411 6.6389955334e+00 -7.8554758645e-01 -1.0426510905e+00 6.2351083745e+00 1.2000000000e-03
1.0000000000e+00 26 15 1.5691911574e+01 -2.4407113662e-01 1.4850346956e-01 1.5588373088e+01 -411 1.6411696957e+01 -3.4188200916e-01 1.1829618739e-01 1.6300841719e+01 1.2000000000e-03
1.0000000000e+00 27 -15 9.1477933758e+00 1.7634560092e+00 2.0653677880e-02 8.7985698078e+00 411 1.0017220405e+01 1.9184115651e+00 -3.3735927794e-02 9.6523460700e+00 1.2000000000e-03
1.0000000000e+00 28 15 4.3835625620e+01 -5.8066865991e-01 5.3059410805e-01 4.3792536784e+01 -411 4.7971641062e+01 -5.7468742154e-01 5.6996632593e-01 4.7928360497e+01 1.2000000000e-03
1.0000000000e+00 29 15 5.1550622554e+01 7.4707278464e-01 1.9040288453e-01 5.1514223525e+01 -411 5.3419889622e+01 7.3211608784e-01 2.7699868331e-01 5.3381423792e+01 1.2000000000e-03
1.0000000000e+00 30 -15 2.2281729330e+01 -1.9552115891e+00 4.1243411294e-01 2.2120701127e+01 411 2.3551349378e+01 -1.9845023475e+00 3.8888558139e-01 2.3389764792e+01 1.2000000000e-03
1.0000000000e+00 31 -15 1.3271777991e+01 4.5680675226e-01 -1.8037258528e-01 1.3143127293e+01 411 1.4610092594e+01 5.2024910007e-01 -1.5868099849e-01 1.4479761320e+01 1.2000000000e-03
1.0000000000e+00 32 -15 9.7769646954e+00 4.6692241229e-01 1.4468986297e+00 9.4931774005e+00 411 1.0399747053e+01 5.3486646293e-01 1.6236543660e+00 1.0086472336e+01 1.2000000000e-03
1.0000000000e+00 33 15 1.2983122498e+01 1.2626844134e+00 2.1588903298e+00 1.2615435035e+01 -411 1.3850119908e+01 1.3204837447e+00 2.3909927012e+00 1.3448785042e+01 1.2000000000e-03
1.0000000000e+00 34 -15 2.5938831772e+01 -8.1095097038e-02 -6.7123319626e-01 2.5869069832e+01 411 2.6113820634e+01 -1.2543230492e-01 -6.8929225533e-01 2.6037382589e+01 1.2000000000e-03
1.0000000000e+00 35 15 2.3468719177e+01 7.5004640139e-01 3.7105671664e-03 2.3389337466e+01 -431 2.5386312423e+01 1.0025812953e+00 -2.5858870664e-02 2.5289999360e+01 5.3600000000e-02
1.0000000000e+00 36 -15 3.7119198356e+01 5.7670805283e-01 4.9021256772e-01 3.7068920900e+01 431 4.4043815700e+01 6.5186292593e-01 4.3026902316e-01 4.3992870921e+01 5.3600000000e-02
1.0000000000e+00 37 15 3.2965687614e+01 3.5096917946e-01 5.9666604667e-01 3.2910488918e+01 -431 3.9411982333e+01 5.5531579799e-01 7.4800831024e-01 3.9351766243e+01 5.3600000000e-02
1.0000000000e+00 38 15 9.9917452461e+00 5.3541801059e-01 -4.6851465787e-01 9.8067173570e+00 -431 1.0141086186e+01 4.9908317220e-01 -3.8937372238e-01 9.9280401006e+00 5.3600000000e-02
1.0000000000e+00 39 -15 5.1428656475e+01 -1.6533962611e+00 -4.9793062264e-01 5.1368939675e+01 411 5.4320787377e+01 -1.7439993006e+00 -6.2100743237e-01 5.4257029762e+01 1.2000000000e-03
1.0000000000e+00 40 15 1.4531261150e+01 6.7191541096e-01 1.1362080762e-01 1.4406112636e+01 100443 3.8094650195e+01 1.5335550236e+00 -2.2550556980e-01 3.7884161628e+01 3.1000000000e-03
1.0000000000e+00 41 -15 2.3563389045e+01 8.6163961267e-01 -3.3912637742e-01 2.3478048992e+01 100443 3.8094650195e+01 1.5335550236e+00 -2.2550556980e-01 3.7884161628e+01 3.1000000000e-03
1.0000000000e+00 42 15 9.9446674459e+00 -8.2320459700e-01 -4.1028715752e-01 9.7413202358e+00 -411 1.0891494146e+01 -8.4809230274e-01 -4.7045030834e-01 1.0685905752e+01 1.2000000000e-03
1.0000000000e+00 43 15 9.6025970149e+00 1.0931411622e+00 2.6298023512e-01 9.3695604974e+00 -411 1.0004785620e+01 1.0974657508e+00 1.9089618750e-01 9.7652129486e+00 1.2000000000e-03
1.0000000000e+00 44 15 4.1432205714e+01 6.5026986880e-01 1.6358687984e+00 4.1356639895e+01 -411 4.5323852397e+01 7.7400107842e-01 1.7906971759e+00 4.5243236435e+01 1.2000000000e-03
1.0000000000e+00 45 15 1.1579591376e+01 -9.6675429336e-01 1.5909175037e-02 1.1401534114e+01 -411 1.2476189632e+01 -1.0545674484e+00 1.0126412351e-01 1.2289729934e+01 1.2000000000e-03
1.0000000000e+00 46 -15 1.5807774034e+01 1.1545049680e+00 3.5124954918e-02 1.5665073097e+01 411 1.6237391222e+01 1.1788589764e+00 1.1848403349e-01 1.6085821328e+01 1.2000000000e-03
1.0000000000e+00 47 15 9.9634022179e+00 -1.2495324018e+00 -1.1923654559e+00 9.6503485864e+00 -411 1.0653323954e+01 -1.2467881613e+00 -1.2698778221e+00 1.0335896764e+01 1.2000000000e-03
1.0000000000e+00 48 -15 1.9889871901e+01 1.4764178634e-01 1.1076343309e+00 1.9778808433e+01 411 2.0888620176e+01 6.1794088725e-02 1.1450212810e+00 2.0773157721e+01 1.2000000000e-03
1.0000000000e+00 49 -15 5.2023827409e+00 7.3316422960e-01 -3.5167243655e-01 4.8214617680e+00 411 5.7220391091e+00 8.1247574383e-01 -4.2631196984e-01 5.3295772713e+00 1.2000000000e-03
1.0000000000e+00 50 15 4.3830023343e+01 -4.6053261650e-01 -1.8468369363e-01 4.3791182430e+01 -411 4.5124725029e+01 -3.9000020652e-01 -2.0283873219e-01 4.5083833980e+01 1.2000000000e-03
1.0000000000e+00 51 -15 3.5633493483e+01 1.5933648141e+00 -2.7804487281e-01 3.5552393001e+01 411 3.6530806937e+01 1.7134740180e+00 -2.9417920311e-01 3.6441485177e+01 1.2000000000e-03
1.0000000000e+00 52 -15 1.0279339936e+01 7.0867806811e-01 7.1443446512e-01 1.0074477605e+01 411 1.0666346202e+01 7.6799869716e-01 6.5649087940e-01 1.0452495400e+01 1.2000000000e-03
1.0000000000e+00 53 15 1.3108450480e+01 1.4531287693e+00 3.9262828813e-01 1.2899947460e+01 -411 1.3234007996e+01 1.5110382086e+00 3.6818803164e-01 1.3008639045e+01 1.2000000000e-03
1.0000000000e+00 54 -15 7.8701346378e+00 -6.5716982809e-01 3.2577403916e-01 7.6317710263e+00 411 7.9288582886e+00 -6.2877059963e-01 3.5875229791e-01 7.6711967214e+00 1.2000000000e-03
1.0000000000e+00 55 15 1.1654193367e+01 -1.0189449825e+00 -7.2129212491e-02 1.1472562148e+01 -411 1.2437835069e+01 -1.0005707506e+00 -1.0529886408e-01 1.2255285904e+01 1.2000000000e-03
1.0000000000e+00 56 -15 7.0154693124e+00 1.2487286235e-02 -2.0019355811e-01 6.7837664293e+00 411 7.5314608690e+00 1.0048848845e-01 -2.0322422145e-01 7.2921893734e+00 1.2000000000e-03
1.0000000000e+00 57 15 9.0526099370e+00 -3.0541869181e-01 -1.8673834095e-01 8.8693013013e+00 -411 9.6122083315e+00 -2.3279530443e-01 -1.7733873899e-01 9.4240876154e+00 1.2000000000e-03
1.0000000000e+00 58 15 8.2299009192e+00 1.2064597888e-01 4.9534845970e-01 8.0196168411e+00 -411 8.6958232267e+00 3.4104736449e-02 5.4123068380e-01 8.4751264805e+00 1.2000000000e-03
1.0000000000e+00 59 -15 3.2535270186e+01 4.7272817565e-01 2.3875109567e-01 3.2482398968e+01 411 3.4713295891e+01 5.9151058792e-01 2.8493206395e-01 3.4656692883e+01 1.2000000000e-03
1.0000000000e+00 60 15 1.3857257652e+01 1.0705443257e-01 -2.5258796508e-01 1.3740132423e+01 -411 1.4456512656e+01 1.3316371663e-01 -1.7258617589e-01 1.4333449015e+01 1.2000000000e-03
1.0000000000e+00 61 -15 2.7035912864e+01 4.2825440698e-02 1.5849136821e+00 2.6930831953e+01 411 2.9559678769e+01 3.8017435555e-02 1.6701740283e+00 2.9453152690e+01 1.2000000000e-03
1.0000000000e+00 62 15 1.4136844314e+01 1.7220721004e-02 3.9588869249e-03 1.4024726935e+01 -411 1.4728788353e+01 9.4714216033e-02 5.6396238875e-02 1.4609229141e+01 1.2000000000e-03
1.0000000000e+00 63 15 1.8137149262e+01 -4.3033020979e-01 5.3419327651e-01 1.8036866343e+01 -411 1.9797400497e+01 -5.0478488831e-01 5.2620734873e-01 1.9695428036e+01 1.2000000000e-03
