# pythia: 8310
# beam_energy: 13600.0
# ptcut: 10000
# seed: 695
# mode: soft
# beam_mode: collider
# total_xsec_mb: 102.2537923571 
# tau_xsec_mb: 0.2180720489   
# event_number particle_count pid E px py pz mother_pid E_mother px_mother py_mother pz_mother weights
1.0000000000e+00 1 -15 2.4852508515e+02 1.8285535412e+00 -2.2196313582e+00 -2.4850209353e+02 411 2.4920076315e+02 1.8559337610e+00 -2.2455035379e+00 -2.4917672062e+02 1.2000000000e-03
1.0000000000e+00 2 15 1.8652236725e+02 -3.4044649993e-01 -2.7818151352e+00 -1.8649284704e+02 -411 1.9214183729e+02 -3.6665332134e-01 -2.7815164101e+00 -1.9211225596e+02 1.2000000000e-03
1.0000000000e+00 3 15 5.0506515795e+00 -3.4522083180e+00 9.2548176989e-02 3.2288828764e+00 -431 5.9019047659e+00 -4.1250733725e+00 2.5215383258e-01 3.7252805401e+00 5.3600000000e-02
1.0000000000e+00 4 -15 2.2453353908e+01 3.3685037855e-01 1.0418019690e+00 2.2356144410e+01 411 2.3719233542e+01 2.7186713180e-01 1.1451589831e+00 2.3616122883e+01 1.2000000000e-03
1.0000000000e+00 5 -15 5.3180534827e+00 4.0332958306e-01 -1.0635878748e+00 -4.8816707808e+00 411 5.4488653917e+00 3.6091993923e-01 -1.0291408558e+00 -5.0005260732e+00 1.2000000000e-03
1.0000000000e+00 6 15 1.8444612689e+00 -1.6953567830e-01 2.8586885602e-01 3.6672157127e-01 -411 1.9538485204e+00 -1.3067540939e-01 3.8338785098e-01 3.9747048876e-01 1.2000000000e-03
1.0000000000e+00 7 -15 3.3373248769e+02 2.9489026582e+00 -6.8678708162e-01 -3.3371402210e+02 411 3.4931929190e+02 3.1577153358e+00 -7.8102320198e-01 -3.4929914264e+02 1.2000000000e-03
1.0000000000e+00 8 15 5.0021853779e+00 1.3577562149e+00 1.5337931911e+00 4.2034207201e+00 -411 5.1890086022e+00 1.3422250312e+00 1.5363439417e+00 4.3895797735e+00 1.2000000000e-03
1.0000000000e+00 9 -15 4.8807681080e+00 -5.6929234650e-01 -8.0336035723e-01 -4.4379416820e+00 411 5.2820507418e+00 -5.7893902747e-01 -8.0789155807e-01 -4.8390827568e+00 1.2000000000e-03
1.0000000000e+00 10 15 6.6794672506e+00 4.4058300192e+00 -4.1788780853e+00 2.1409888439e+00 -411 7.2889010441e+00 4.8674118672e+00 -4.5282571171e+00 2.3314777893e+00 1.2000000000e-03
