# pythia: 8310
# beam_energy: 120.0
# ptcut: 10000
# seed: 1234
# mode: soft
# beam_mode: fixed
# total_xsec_mb: 38.4539131824  
# tau_xsec_mb: 0.0000099428   
# event_number particle_count pid E px py pz mother_pid E_mother px_mother py_mother pz_mother weights
1.0000000000e+00 1 15 1.0583414221e+01 7.7064896495e-01 1.9033595650e-01 1.0402953410e+01 -411 1.0745580783e+01 7.2571937048e-01 2.2731205150e-01 1.0554320824e+01 1.2000000000e-03
1.0000000000e+00 2 -15 1.9343083234e+01 3.2419716518e-01 -6.8919812532e-01 1.9246238121e+01 411 1.9715186273e+01 2.9745157613e-01 -6.3729553723e-01 1.9613731613e+01 1.2000000000e-03
1.0000000000e+00 3 15 5.4964899949e+01 -3.9066413467e-01 -2.4309106116e-01 5.4934246380e+01 -411 5.7046756845e+01 -3.2731168960e-01 -2.0560372247e-01 5.7014801427e+01 1.2000000000e-03
1.0000000000e+00 4 -15 1.0804859626e+01 -1.4606192075e+00 -1.0497231492e-01 1.0556679145e+01 411 1.1358403263e+01 -1.4694350959e+00 -1.7840964140e-01 1.1105258946e+01 1.2000000000e-03
1.0000000000e+00 5 -15 8.7090474887e+00 -7.2112617300e-01 -5.1091602581e-01 8.4799387206e+00 431 9.0758247511e+00 -9.0339467897e-01 -5.2991906138e-01 8.7976534300e+00 5.3600000000e-02
1.0000000000e+00 6 15 3.6394943544e+00 4.5797021684e-01 7.7988318715e-02 3.1421347753e+00 -431 3.9472295994e+00 3.0143672291e-01 8.3484265372e-02 3.4070272834e+00 5.3600000000e-02
1.0000000000e+00 7 15 3.8926901282e+01 6.3264335650e-01 -7.6038895981e-01 3.8873745962e+01 -411 4.1530411629e+01 6.2733620390e-01 -8.9025259964e-01 4.1474010063e+01 1.2000000000e-03
1.0000000000e+00 8 15 1.9507233493e+01 -3.0281147812e-01 2.5499171964e-01 1.9422109918e+01 -411 1.9887889746e+01 -2.3570338430e-01 2.6699342488e-01 1.9796611782e+01 1.2000000000e-03
1.0000000000e+00 9 15 7.9772942276e+00 9.2108203455e-01 4.1573406418e-02 7.7220472297e+00 -411 8.3244854204e+00 9.9560691267e-01 -4.3227070158e-02 8.0503712253e+00 1.2000000000e-03
1.0000000000e+00 10 -15 2.4012799685e+01 -6.3935029219e-01 -9.2206753760e-01 2.3920670602e+01 411 2.4802439527e+01 -6.9950687980e-01 -8.7376451903e-01 2.4706532602e+01 1.2000000000e-03
1.0000000000e+00 11 -15 2.1084418477e+01 6.9657130765e-01 -1.1603341045e+00 2.0965782275e+01 411 2.2152601025e+01 8.1613424719e-01 -1.1750988650e+00 2.2027149629e+01 1.2000000000e-03
1.0000000000e+00 12 -15 3.4341207299e+01 -6.0075301863e-01 7.0426981889e-02 3.4289875551e+01 411 3.6013337295e+01 -5.4995468874e-01 1.2467904131e-01 3.5960353018e+01 1.2000000000e-03
1.0000000000e+00 13 15 4.6052061618e+01 5.0951620958e-01 1.6429504842e+00 4.5985610759e+01 -411 4.9754741743e+01 6.1385867518e-01 1.8277835396e+00 4.9682202365e+01 1.2000000000e-03
1.0000000000e+00 14 15 8.4242253805e+00 1.9381385612e-01 2.1257250321e-02 8.2324035535e+00 -431 9.7407881516e+00 2.3318564181e-01 2.1100068445e-01 9.5346265843e+00 5.3600000000e-02
1.0000000000e+00 15 15 3.8881897839e+01 -3.9594475708e-01 1.1684189210e+00 3.8821680995e+01 -411 4.1166615690e+01 -4.8358557825e-01 1.1675374053e+00 4.1104717124e+01 1.2000000000e-03
1.0000000000e+00 16 15 9.8079728904e+00 -2.9846909763e-01 -7.5732533726e-01 9.6112755365e+00 -411 1.0844487720e+01 -3.3429953677e-01 -8.2470736012e-01 1.0644977058e+01 1.2000000000e-03
1.0000000000e+00 17 -15 3.8917597771e+01 1.4008889685e+00 -1.0012594020e+00 3.8838863483e+01 431 4.2746374022e+01 1.3758222458e+00 -1.2160919757e+00 4.2661525671e+01 5.3600000000e-02
1.0000000000e+00 18 15 1.1278896988e+01 -4.5225415831e-02 1.3135476941e+00 1.1060242994e+01 -411 1.1855769283e+01 -2.0726453522e-02 1.2900331720e+00 1.1636114952e+01 1.2000000000e-03
1.0000000000e+00 19 -15 1.7333856481e+01 -4.8131266597e-01 -5.8431760727e-01 1.7225922392e+01 411 1.7543353271e+01 -5.4412674062e-01 -6.0824609113e-01 1.7424342967e+01 1.2000000000e-03
1.0000000000e+00 20 15 1.2125356008e+01 -5.9202809664e-01 -9.5087484004e-01 1.1942047931e+01 -411 1.3301040523e+01 -7.0252635548e-01 -1.0285587263e+00 1.3109947510e+01 1.2000000000e-03
1.0000000000e+00 21 15 5.6698887914e+00 5.6292824794e-01 -4.3710068687e-02 5.3546009013e+00 -411 6.1140519713e+00 6.9034258388e-01 -5.9781462032e-02 5.7797928905e+00 1.2000000000e-03
1.0000000000e+00 22 -15 1.8808925966e+01 4.1057440187e-01 1.7908371543e-01 1.8719454169e+01 411 1.9395131791e+01 5.0966963976e-01 1.8447402776e-01 1.9297198357e+01 1.2000000000e-03
1.0000000000e+00 23 15 8.7390701563e+00 -9.8046367813e-01 1.1424267532e-01 8.4994057129e+00 -411 8.8599572068e+00 -1.0096145767e+00 1.7525582081e-01 8.5996120008e+00 1.2000000000e-03
1.0000000000e+00 24 15 1.3544031034e+01 -2.0451279363e-01 6.9397832653e-02 1.3425239134e+01 -411 1.4167903039e+01 -2.9097562054e-01 1.2683990982e-01 1.4040414610e+01 1.2000000000e-03
1.0000000000e+00 25 -15 4.1794075557e+01 -7.8424200923e-01 -6.8975254651e-01 4.1743225417e+01 411 4.3277257208e+01 -7.6691979584e-01 -6.3681378943e-01 4.3225360782e+01 1.2000000000e-03
1.0000000000e+00 26 15 1.2905638727e+01 -3.8861543409e-01 1.9922338615e+00 1.2620554819e+01 -411 1.2954173811e+01 -3.6635935252e-01 1.9751558256e+00 1.2660161155e+01 1.2000000000e-03
1.0000000000e+00 27 15 6.2092108389e+00 6.4799006951e-01 4.4174623324e-02 5.9139975822e+00 -411 6.4381479380e+00 7.4441642344e-01 9.7044800388e-02 6.1147932444e+00 1.2000000000e-03
1.0000000000e+00 28 -15 1.6018758545e+01 1.2647632698e+00 6.0428583177e-02 1.5869475677e+01 411 1.6210930389e+01 1.2727291358e+00 1.2023333830e-01 1.6051931024e+01 1.2000000000e-03
1.0000000000e+00 29 15 1.0979124149e+01 4.8262170232e-01 -1.8853631697e-01 1.0821996494e+01 -411 1.1940629221e+01 5.3723015500e-01 -1.3323956426e-01 1.1780355607e+01 1.2000000000e-03
1.0000000000e+00 30 15 4.9435070877e+00 -9.6237831689e-01 1.7250515996e-01 4.5083525770e+00 -411 5.0858526734e+00 -9.0570294869e-01 1.7964758098e-01 4.6387333817e+00 1.2000000000e-03
1.0000000000e+00 31 -15 4.0849539189e+01 8.6768134249e-03 1.4820995024e+00 4.0783956017e+01 411 4.5016164125e+01 5.4156835352e-03 1.6738588040e+00 4.4946164697e+01 1.2000000000e-03
1.0000000000e+00 32 15 2.3294758123e+01 2.5935571250e-01 2.7934441569e-02 2.3225430480e+01 -411 2.4705166876e+01 2.8361836111e-01 -6.4398809650e-02 2.4632604508e+01 1.2000000000e-03
1.0000000000e+00 33 15 2.0298195416e+01 6.7282869193e-01 -1.1161894660e-01 2.0208772615e+01 -411 2.0980248536e+01 7.0422830784e-01 -2.7506013945e-02 2.0884890605e+01 1.2000000000e-03
1.0000000000e+00 34 -15 1.6719213059e+01 5.1247432515e-01 -3.7052656195e-01 1.6612497588e+01 411 1.8377832920e+01 5.5483002566e-01 -4.5592261848e-01 1.8268376012e+01 1.2000000000e-03
1.0000000000e+00 35 15 3.8584383317e+01 -9.8694895783e-01 5.4238223565e-01 3.8526994431e+01 -431 4.3150762307e+01 -1.1698232989e+00 4.1585894983e-01 4.3087955504e+01 5.3600000000e-02
1.0000000000e+00 36 -15 1.3525568293e+01 8.0803796258e-01 -1.1358505782e+00 1.3335697449e+01 431 1.4278829957e+01 6.9332986424e-01 -1.1307195207e+00 1.4080156218e+01 5.3600000000e-02
1.0000000000e+00 37 15 4.0487915785e+00 -8.4259524534e-02 -4.6181651011e-01 3.6076654192e+00 -411 4.3841927690e+00 -1.5866900699e-01 -4.6799540533e-01 3.9346501417e+00 1.2000000000e-03
1.0000000000e+00 38 -15 1.4105200035e+01 8.1730316559e-01 -6.1251247988e-01 1.3955515853e+01 411 1.5048299722e+01 9.6181951967e-01 -6.3265413750e-01 1.4887259571e+01 1.2000000000e-03
1.0000000000e+00 39 -15 7.8432495866e+00 2.9239750498e-01 7.1949326461e-01 7.5997570952e+00 411 8.2827315186e+00 2.7667244455e-01 6.7090473300e-01 8.0362616721e+00 1.2000000000e-03
1.0000000000e+00 40 -15 2.1457481554e+01 1.2330557908e+00 1.9352967310e-01 2.1347331099e+01 411 2.2453490241e+01 1.2440286377e+00 1.2029858438e-01 2.2340583387e+01 1.2000000000e-03
1.0000000000e+00 41 15 8.2333358927e+00 6.6568857611e-01 -1.1361168552e+00 7.9307520337e+00 -431 9.8465727941e+00 8.9086449547e-01 -1.2638539671e+00 9.5230812508e+00 5.3600000000e-02
1.0000000000e+00 42 -15 3.0067651951e+01 -4.5171625393e-01 3.1406482967e-01 3.0010063650e+01 411 3.2106204272e+01 -5.7391595463e-01 3.2868875710e-01 3.2044897534e+01 1.2000000000e-03
1.0000000000e+00 43 15 3.6799074431e+01 -5.5096586381e-02 4.3734914105e-01 3.6753509761e+01 -431 3.8972370452e+01 -8.5306944715e-02 2.8810511105e-01 3.8921464823e+01 5.3600000000e-02
1.0000000000e+00 44 -15 2.1160919262e+01 -4.2573590267e-01 3.3072295829e-01 2.1079297568e+01 431 2.1735912715e+01 -5.4778451928e-01 2.7064281449e-01 2.1637967402e+01 5.3600000000e-02
1.0000000000e+00 45 -15 3.2150817363e+01 -5.0447669645e-01 -4.3733058604e-01 3.2094738089e+01 411 3.5574980600e+01 -5.4482435636e-01 -4.7944451934e-01 3.5518404597e+01 1.2000000000e-03
1.0000000000e+00 46 15 3.4694685195e+01 -1.2682220919e-01 1.1024628112e+00 3.4631381482e+01 -431 3.8386044824e+01 -1.4467524614e-02 1.3771584150e+00 3.8310791035e+01 5.3600000000e-02
1.0000000000e+00 47 -15 9.5108610993e+00 1.2213898610e-01 -3.0230584417e-02 9.3425669769e+00 431 1.0051552429e+01 1.3109630343e-01 1.4198860100e-01 9.8550193478e+00 5.3600000000e-02
1.0000000000e+00 48 -15 2.3091743086e+01 5.7646922058e-02 -9.6812085964e-02 2.3023006183e+01 411 2.3356483464e+01 8.3496032667e-02 -1.5077444750e-01 2.3280896382e+01 1.2000000000e-03
1.0000000000e+00 49 15 2.7616814546e+01 2.0195821994e-01 2.6998312440e-01 2.7557533967e+01 -411 2.8133569876e+01 1.9803508389e-01 3.4676756994e-01 2.8068537713e+01 1.2000000000e-03
1.0000000000e+00 50 15 2.4941794845e+01 -4.3442242595e-01 -7.4311531778e-01 2.4863529467e+01 -431 2.7446169800e+01 -6.3932053661e-01 -6.9840456317e-01 2.7359107883e+01 5.3600000000e-02
1.0000000000e+00 51 15 2.7962477908e+01 -9.4133551600e-01 -9.6390956444e-01 2.7873425466e+01 -411 3.0745666959e+01 -1.0812978569e+00 -1.0441671436e+00 3.0651934159e+01 1.2000000000e-03
1.0000000000e+00 52 15 1.4189990000e+01 -4.6072072332e-02 -1.8247414897e+00 1.3959474300e+01 -411 1.4990641765e+01 -1.4290151604e-01 -1.9403941812e+00 1.4745789608e+01 1.2000000000e-03
1.0000000000e+00 53 15 1.0971317128e+01 -5.4686191819e-01 1.7888283522e+00 1.0663664726e+01 -411 1.1540752442e+01 -5.3396360938e-01 1.7973753357e+00 1.1232889777e+01 1.2000000000e-03
1.0000000000e+00 54 -15 4.3339306385e+01 5.5202280663e-01 -1.8528517838e+00 4.3259687929e+01 411 4.5315766691e+01 6.7086800408e-01 -1.9278628088e+00 4.5231145386e+01 1.2000000000e-03
1.0000000000e+00 55 -15 2.8190899849e+01 -1.7190775662e-01 9.5077498265e-01 2.8118254207e+01 411 2.8433309620e+01 -1.9842893274e-01 1.0037170821e+00 2.8353320704e+01 1.2000000000e-03
1.0000000000e+00 56 15 4.9980930639e+00 7.1400924676e-02 -9.7994584208e-01 4.5671055404e+00 -411 5.0867511705e+00 1.7443197071e-02 -9.5567677479e-01 4.6331345937e+00 1.2000000000e-03
1.0000000000e+00 57 15 1.7302145946e+01 -5.5889460794e-01 -7.5388818967e-01 1.7185064866e+01 -411 1.7589306274e+01 -5.7208626698e-01 -6.9772774686e-01 1.7466370818e+01 1.2000000000e-03
1.0000000000e+00 58 -15 1.1404099758e+01 8.3381127396e-01 4.8205016897e-01 1.1223581797e+01 411 1.2558381596e+01 8.7777788023e-01 5.3354747253e-01 1.2375875826e+01 1.2000000000e-03
1.0000000000e+00 59 -15 1.0398119705e+01 -4.6425719773e-01 7.1808614500e-01 1.0209437871e+01 411 1.0514075032e+01 -4.2109815037e-01 7.5568097582e-01 1.0310282122e+01 1.2000000000e-03
1.0000000000e+00 60 15 2.2857752789e+01 -5.0401414345e-01 -1.6476926695e-01 2.2782418530e+01 -411 2.3684607872e+01 -5.4050289499e-01 -2.5884560395e-01 2.3603093583e+01 1.2000000000e-03
1.0000000000e+00 61 15 9.5974872818e+00 7.9859906518e-01 -1.5788333455e+00 9.2641350170e+00 -411 9.7188201385e+00 7.4838923083e-01 -1.6051104029e+00 9.3714203883e+00 1.2000000000e-03
1.0000000000e+00 62 15 1.0542122672e+01 1.2779494897e+00 -1.9430322093e-01 1.0310594186e+01 -411 1.0647663853e+01 1.3423778526e+00 -1.9981556251e-01 1.0394006062e+01 1.2000000000e-03
1.0000000000e+00 63 15 1.2204536332e+01 -2.9848666950e-01 1.3393104584e+00 1.1996281548e+01 -411 1.2698379300e+01 -3.8778733776e-01 1.3429082208e+00 1.2481970052e+01 1.2000000000e-03
1.0000000000e+00 64 -15 1.6609022755e+01 -9.6431474267e-01 1.1990802654e+00 1.6441862764e+01 431 1.7489022051e+01 -1.1668055497e+00 1.1849621794e+00 1.7298131947e+01 5.3600000000e-02
1.0000000000e+00 65 -15 1.5358908195e+01 3.0262102984e-01 1.5347360901e+00 1.5175374040e+01 411 1.5737896283e+01 2.3042997270e-01 1.5800462233e+00 1.5544653628e+01 1.2000000000e-03
1.0000000000e+00 66 -15 5.7693577024e+01 -1.7963437087e-01 7.5519393968e-01 5.7660984678e+01 411 6.0031520858e+01 -2.2201948691e-01 7.0038152953e-01 5.9997901552e+01 1.2000000000e-03
1.0000000000e+00 67 15 1.4491993718e+01 2.0379183180e-01 -1.1931324504e+00 1.4331632721e+01 -431 1.4962384034e+01 3.3362739083e-01 -1.1640717321e+00 1.4782814781e+01 5.3600000000e-02
1.0000000000e+00 68 15 9.9071148514e+00 9.3031105011e-01 -9.9478401469e-01 9.6508425269e+00 -411 1.0833768770e+01 1.0789662661e+00 -1.1019440234e+00 1.0559195897e+01 1.2000000000e-03
1.0000000000e+00 69 15 1.8811944643e+01 1.7545860656e+00 8.4603723640e-02 1.8645279346e+01 -431 2.0378563086e+01 2.0265656397e+00 2.3907399714e-01 2.0180355693e+01 5.3600000000e-02
1.0000000000e+00 70 15 3.6911665533e+01 3.3179767287e-01 6.2416403435e-01 3.6862098322e+01 -411 3.9040401188e+01 4.4555475394e-01 6.6798628176e-01 3.8987340526e+01 1.2000000000e-03
1.0000000000e+00 71 15 1.1226157738e+01 -1.5006873548e+00 -1.1859486623e+00 1.0918378611e+01 -411 1.1248762940e+01 -1.4852635739e+00 -1.1737852560e+00 1.0929565820e+01 1.2000000000e-03
1.0000000000e+00 72 -15 9.0351117035e+00 5.1949825767e-01 -5.8529628413e-02 8.8432375307e+00 431 9.3489279011e+00 4.3628776950e-01 -1.6228492026e-01 9.1274759165e+00 5.3600000000e-02
1.0000000000e+00 73 -15 7.4164837585e+00 -1.1012309520e+00 7.4111792318e-02 7.1154015951e+00 431 8.2389905859e+00 -1.2177609224e+00 2.8418539194e-01 7.9020446717e+00 5.3600000000e-02
1.0000000000e+00 74 -15 1.1978379314e+01 2.5861988136e-02 1.6243484074e-01 1.1844721515e+01 411 1.2349924327e+01 1.1231238898e-01 1.7658408103e-01 1.2205791901e+01 1.2000000000e-03
