# pythia: 8311
# beam_energy: 120.0
# ptcut: 1000
# seed: 12
# mode: soft
# beam_mode: fixed
# total_xsec_mb: 38.4539077991  
# tau_xsec_mb: 0.0000113392   
# event_number particle_count pid E px py pz mother_pid E_mother px_mother py_mother pz_mother weights
1.0000000000e+00 1 15 1.7109562964e+01 -9.1482264822e-01 1.0471816064e+00 1.6960146394e+01 -411 1.7520255836e+01 -9.6152343016e-01 1.1468858598e+00 1.7355806266e+01 1.2000000000e-03
1.0000000000e+00 2 -15 1.8553095173e+01 9.8244889506e-01 9.7337469697e-02 1.8441409132e+01 411 2.0231359590e+01 1.1362288224e+00 8.2591538542e-02 2.0112548188e+01 1.2000000000e-03
1.0000000000e+00 3 -15 4.5635049094e+01 -2.7128562118e-01 -1.1689576935e-01 4.5599488549e+01 411 4.8386587037e+01 -3.8043656414e-01 -1.0619698440e-01 4.8348839865e+01 1.2000000000e-03
1.0000000000e+00 4 15 5.1255619198e+00 4.1788398811e-01 -6.2635045194e-01 4.7484053919e+00 -411 5.3767560770e+00 4.1217933396e-01 -5.6654685623e-01 4.9923100689e+00 1.2000000000e-03
1.0000000000e+00 5 -15 3.7101502166e+01 1.0883117215e+00 3.5827410357e-01 3.7041214760e+01 431 3.9699983631e+01 1.2608182747e+00 2.2369438241e-01 3.9630468652e+01 5.3600000000e-02
1.0000000000e+00 6 15 9.2654429742e+00 -9.1069009744e-01 3.1023576836e-01 9.0424411257e+00 -411 1.0163942295e+01 -9.6226360804e-01 3.0328449912e-01 9.9394321411e+00 1.2000000000e-03
1.0000000000e+00 7 -15 1.2845731853e+01 6.2534679375e-01 -5.5597945395e-01 1.2694706210e+01 411 1.3346365636e+01 5.6595806978e-01 -6.1473782177e-01 1.3188320045e+01 1.2000000000e-03
1.0000000000e+00 8 15 5.0690322419e+01 -6.7303283182e-01 2.1666470607e-01 5.0654237541e+01 -431 5.6816324389e+01 -7.5359050666e-01 4.4445391969e-01 5.6775472929e+01 5.3600000000e-02
1.0000000000e+00 9 -15 1.8674076634e+01 -9.7123587162e-01 -2.4367283733e-01 1.8562364431e+01 411 2.0170385499e+01 -1.1304982490e+00 -2.7776011926e-01 2.0049782923e+01 1.2000000000e-03
1.0000000000e+00 10 -15 6.7865506433e+00 2.6878478295e-02 -3.4872678216e-01 6.5404776203e+00 411 6.8600936218e+00 7.6401073878e-02 -3.3046490458e-01 6.5916888108e+00 1.2000000000e-03
