# pythia: 8310
# beam_energy: 120.0
# ptcut: 10000
# seed: 697
# mode: soft
# beam_mode: fixed
# total_xsec_mb: 0.0000000000   
# tau_xsec_mb: 0.0000000000   
# event_number particle_count pid E px py pz mother_pid E_mother px_mother py_mother pz_mother weights
1.0000000000e+00 1 15 2.1079813576e+01 6.0407766098e-01 -9.3167260115e-01 2.0975426752e+01 -411 2.1914999424e+01 5.4905444986e-01 -1.0156315658e+00 2.1804558068e+01 1.2000000000e-03
1.0000000000e+00 2 -15 2.2600898503e+01 -1.0368032467e+00 -4.4167979896e-02 2.2507034723e+01 411 2.2953665779e+01 -1.0974655092e+00 4.9545490421e-03 2.2851057715e+01 1.2000000000e-03
1.0000000000e+00 3 15 2.9928521124e+01 9.3917258013e-01 4.8472101803e-01 2.9857030792e+01 -431 3.0100909235e+01 8.8981298721e-01 4.5675568335e-01 3.0019816638e+01 5.3600000000e-02
1.0000000000e+00 4 -15 1.1626285636e+01 1.6695746630e-01 -1.0444935929e+00 1.1440917215e+01 411 1.2475065097e+01 2.6322308555e-01 -1.1491441432e+00 1.2277701397e+01 1.2000000000e-03
1.0000000000e+00 5 -15 1.5397062840e+01 1.4593875588e+00 -1.2465976227e+00 1.5173286957e+01 411 1.5918349577e+01 1.4322301417e+00 -1.2448915421e+00 1.5693863010e+01 1.2000000000e-03
1.0000000000e+00 6 15 1.3932587206e+01 -5.5376395242e-01 1.0377323502e+00 1.3768672921e+01 -431 1.4810394600e+01 -5.8936634562e-01 9.2230493402e-01 1.4638129533e+01 5.3600000000e-02
1.0000000000e+00 7 -15 2.9818239604e+01 7.3113000555e-01 9.9190115166e-01 2.9739736125e+01 411 3.1758032895e+01 8.2996726865e-01 9.7885760335e-01 3.1676965867e+01 1.2000000000e-03
1.0000000000e+00 8 -15 4.3105283385e+01 -8.7478681869e-01 -4.9566937739e-01 4.3056909158e+01 431 4.7798291098e+01 -1.0598514552e+00 -7.3032061640e-01 4.7740391972e+01 5.3600000000e-02
1.0000000000e+00 9 15 6.0032817698e+00 1.5292789342e-02 3.3620140949e-01 5.7244246382e+00 -431 6.4125977207e+00 1.9611840110e-01 3.9354897384e-01 6.0871268612e+00 5.3600000000e-02
1.0000000000e+00 10 -15 6.2910358113e+00 -5.4074525537e-02 4.1802387357e-01 6.0201639724e+00 411 6.4780267099e+00 -5.5828575746e-04 3.6584660041e-01 6.1915674157e+00 1.2000000000e-03
1.0000000000e+00 11 15 3.1204113159e+01 -1.3004060114e-01 1.4093316479e-01 3.1152894183e+01 -411 3.1229004198e+01 -1.2944036154e-01 1.2556741538e-01 3.1172467054e+01 1.2000000000e-03
1.0000000000e+00 12 15 9.5091090505e+00 -7.0495462418e-01 1.2616440938e-01 9.3141390983e+00 -411 9.6079670839e+00 -6.8324848765e-01 1.7398166011e-01 9.3978962766e+00 1.2000000000e-03
1.0000000000e+00 13 -15 1.2927361167e+01 -6.2218008566e-01 4.2962593605e-01 1.2782327289e+01 411 1.2974121557e+01 -6.2651514377e-01 3.9878547777e-01 1.2817207190e+01 1.2000000000e-03
1.0000000000e+00 14 15 1.6421830533e+01 8.4965243504e-01 -3.5485336403e-01 1.6299435529e+01 -431 1.9171687224e+01 8.3743227459e-01 -3.2825055115e-01 1.9049136382e+01 5.3600000000e-02
1.0000000000e+00 15 15 5.0868804870e+01 -1.1709727646e+00 1.6285036846e-01 5.0824015210e+01 -411 5.4537931473e+01 -1.2899004402e+00 9.2168988877e-02 5.4490532684e+01 1.2000000000e-03
1.0000000000e+00 16 -15 1.0508010185e+01 -2.4306844126e-01 1.5572027540e-01 1.0352673938e+01 411 1.0765421313e+01 -1.7280646053e-01 1.3628372514e-01 1.0599546301e+01 1.2000000000e-03
1.0000000000e+00 17 15 3.6936357980e+01 -1.6713165654e+00 1.0287559521e-01 3.6855577177e+01 -411 3.7849444418e+01 -1.7741906307e+00 1.5657734191e-01 3.7761259181e+01 1.2000000000e-03
1.0000000000e+00 18 -15 2.7976604604e+01 5.1085022124e-01 -7.0829422278e-03 2.7915449088e+01 411 3.0068825171e+01 6.2278625773e-01 3.9419124268e-02 3.0004155573e+01 1.2000000000e-03
1.0000000000e+00 19 15 2.2096479974e+01 -1.0607959332e+00 1.0554810650e-01 2.1999111562e+01 -431 2.2898355067e+01 -1.0085490862e+00 -7.3306240884e-03 2.2791280940e+01 5.3600000000e-02
1.0000000000e+00 20 15 1.2760196617e+01 8.4142580993e-01 -6.8151851243e-01 1.2589402826e+01 -411 1.4013930926e+01 9.1526951045e-01 -6.9865671826e-01 1.3840843240e+01 1.2000000000e-03
1.0000000000e+00 21 15 1.2568666475e+01 1.1330579426e+00 1.1288228053e-03 1.2390741143e+01 -411 1.2656686628e+01 1.1474422268e+00 4.6058869146e-02 1.2465050837e+01 1.2000000000e-03
1.0000000000e+00 22 15 9.5955517358e+00 8.1474154873e-01 -2.1650438404e-01 9.3918499702e+00 -411 1.0048941340e+01 7.8107122372e-01 -1.6589127461e-01 9.8411458144e+00 1.2000000000e-03
1.0000000000e+00 23 15 1.8713742117e+01 1.1567375972e+00 -1.4429469317e+00 1.8537176619e+01 -411 1.9716537527e+01 1.1852501250e+00 -1.6092836312e+00 1.9525669296e+01 1.2000000000e-03
1.0000000000e+00 24 15 3.9031640091e+00 1.3628029343e-01 -1.6821440536e-01 3.4685344982e+00 -411 4.0634689982e+00 5.9751165743e-02 -1.3281056482e-01 3.6048706643e+00 1.2000000000e-03
1.0000000000e+00 25 -15 1.3324663794e+01 -1.3285324794e+00 4.1189188632e-01 1.3132209351e+01 411 1.4004137634e+01 -1.3276829043e+00 4.9864250403e-01 1.3806122036e+01 1.2000000000e-03
1.0000000000e+00 26 15 1.5041856547e+01 5.8051572085e-01 3.3383640006e-01 1.4921525184e+01 -411 1.5605347672e+01 6.2475719522e-01 4.3409755034e-01 1.5474257165e+01 1.2000000000e-03
1.0000000000e+00 27 -15 2.7203929793e+01 -1.5547322926e-01 -9.1947202004e-01 2.7129819500e+01 411 2.9849844259e+01 -1.5842062901e-01 -1.0626359659e+00 2.9771856359e+01 1.2000000000e-03
1.0000000000e+00 28 15 8.9431572026e+00 -2.0781184786e-01 -7.6630415791e-01 8.7288351807e+00 -411 9.8401868896e+00 -1.9898901598e-01 -8.1333640563e-01 9.6245875932e+00 1.2000000000e-03
1.0000000000e+00 29 15 1.7616413457e+01 -1.2258167608e+00 1.9421125949e+00 1.7375456993e+01 -411 1.9036706247e+01 -1.2431114403e+00 2.0992158361e+00 1.8786928238e+01 1.2000000000e-03
1.0000000000e+00 30 -15 7.1961520607e+00 4.2192985684e-01 -5.5908849342e-01 6.9380768532e+00 411 7.8408341580e+00 4.2924794128e-01 -5.4985998290e-01 7.5826513538e+00 1.2000000000e-03
1.0000000000e+00 31 15 2.2090657519e+01 4.1585220792e-02 -2.6765968194e-01 2.2017417861e+01 -411 2.4156039234e+01 2.3686969996e-02 -2.3332348935e-01 2.4082436579e+01 1.2000000000e-03
1.0000000000e+00 32 15 2.9752112869e+01 6.0592321428e-01 2.0132031356e-01 2.9692144719e+01 100443 7.9147443706e+01 2.0765054643e+00 4.9138360338e-01 7.9032745348e+01 3.1000000000e-03
1.0000000000e+00 33 -15 4.9395330838e+01 1.4705822501e+00 2.9006328982e-01 4.9340600628e+01 100443 7.9147443706e+01 2.0765054643e+00 4.9138360338e-01 7.9032745348e+01 3.1000000000e-03
1.0000000000e+00 34 15 7.2921479240e+00 -1.2108092841e+00 2.0373002997e-01 6.9649671202e+00 -411 7.4841036887e+00 -1.1609148772e+00 2.1468219497e-01 7.1500012086e+00 1.2000000000e-03
1.0000000000e+00 35 15 6.5985593418e+00 -7.4033895763e-01 -7.9957911850e-02 6.3110538767e+00 -411 7.2847254721e+00 -8.4063867356e-01 -8.7605111746e-02 6.9898067373e+00 1.2000000000e-03
1.0000000000e+00 36 -15 1.1181904182e+01 1.5000475503e-01 -1.2293989044e+00 1.0970139868e+01 431 1.1408576767e+01 1.7108499324e-01 -1.1415407189e+00 1.1178026914e+01 5.3600000000e-02
1.0000000000e+00 37 15 1.4477665945e+01 3.4221308861e-01 -2.0842298983e-01 1.4362631095e+01 -411 1.5374699954e+01 2.8071358289e-01 -1.7676345159e-01 1.5256994274e+01 1.2000000000e-03
1.0000000000e+00 38 -15 2.3577926904e+01 -1.2872161313e+00 -7.5965042081e-01 2.3463323585e+01 431 2.7020414888e+01 -1.6602071487e+00 -9.2720428845e-01 2.6881441038e+01 5.3600000000e-02
1.0000000000e+00 39 15 9.8872672392e+00 1.4804136133e-01 -1.7259089123e-01 9.7236443932e+00 -411 1.0368174413e+01 1.9401160519e-01 -2.6743219593e-01 1.0192860307e+01 1.2000000000e-03
1.0000000000e+00 40 15 4.4345749853e+01 1.3431294781e-01 -9.6402550660e-01 4.4299447576e+01 -411 4.8979206091e+01 1.5184384174e-01 -1.0354245693e+00 4.8932320502e+01 1.2000000000e-03
1.0000000000e+00 41 -15 9.3488248248e+00 -6.8627346707e-02 1.0141268099e+00 9.1219665310e+00 431 9.5769855501e+00 -9.8372423380e-02 9.1830434455e-01 9.3268826166e+00 5.3600000000e-02
1.0000000000e+00 42 15 7.2448421832e+00 -5.6771912352e-01 4.1138943659e-01 6.9884978840e+00 -411 7.5717034264e+00 -5.1409315805e-01 4.8056286961e-01 7.3034225802e+00 1.2000000000e-03
1.0000000000e+00 43 -15 3.7818458559e+01 -3.0099597791e-01 1.2436909698e+00 3.7755017582e+01 411 3.9388291533e+01 -3.1610095427e-01 1.2026031869e+00 3.9324240066e+01 1.2000000000e-03
1.0000000000e+00 44 15 1.6752271190e+01 2.9271921910e-01 6.9068682423e-01 1.6640876416e+01 -411 1.7716261780e+01 2.7317699640e-01 8.1811945104e-01 1.7596207188e+01 1.2000000000e-03
1.0000000000e+00 45 -15 1.0968467483e+01 -6.7954957972e-01 -1.9914610513e+00 1.0617084574e+01 411 1.2020153143e+01 -6.8905867877e-01 -2.1937176531e+00 1.1649094541e+01 1.2000000000e-03
