# pythia: 8310
# beam_energy: 13600.0
# ptcut: 10000
# seed: 1295
# mode: soft
# beam_mode: collider
# total_xsec_mb: 102.2751605029 
# tau_xsec_mb: 0.2075275435   
# event_number particle_count pid E px py pz mother_pid E_mother px_mother py_mother pz_mother weights
1.0000000000e+00 1 15 4.5305789182e+00 1.2060348227e+00 3.5196163020e+00 1.8779875172e+00 -411 4.5843252636e+00 1.2453112682e+00 3.5085977833e+00 1.9129821271e+00 1.2000000000e-03
1.0000000000e+00 2 -15 2.4462515831e+00 1.5198088578e+00 7.0906520519e-01 -1.2027080194e-01 431 2.7345640139e+00 1.6481433653e+00 9.4151374733e-01 -7.9231842647e-03 5.3600000000e-02
1.0000000000e+00 3 15 3.7774672951e+00 -2.5567470035e+00 4.4601045087e-01 -2.0919582430e+00 -411 4.1084080539e+00 -2.8477594773e+00 4.8410499796e-01 -2.2448710662e+00 1.2000000000e-03
1.0000000000e+00 4 -15 1.1372651648e+01 6.5599950460e-01 -6.4648657384e-01 1.1195170207e+01 411 1.1675997176e+01 6.2403601652e-01 -5.9790796311e-01 1.1492889811e+01 1.2000000000e-03
1.0000000000e+00 5 15 9.9620690384e+01 -9.9481283164e-01 1.2517991194e-01 9.9599796891e+01 -411 1.0942748469e+02 -1.0449262411e+00 1.5816987082e-01 1.0940640767e+02 1.2000000000e-03
1.0000000000e+00 6 -15 3.5124943973e+00 1.1705484875e+00 1.1139763090e+00 -2.5630841969e+00 411 3.7474182169e+00 1.2739319976e+00 1.1089682765e+00 -2.7739774648e+00 1.2000000000e-03
1.0000000000e+00 7 -15 1.1806572116e+02 7.5095362950e-01 1.2459378458e+00 1.1804338665e+02 431 1.2116545376e+02 8.2666812682e-01 1.1623182937e+00 1.2114106598e+02 5.3600000000e-02
1.0000000000e+00 8 15 1.5339715357e+01 2.3123438693e+00 8.0702854730e-01 1.5038335967e+01 -411 1.6094223522e+01 2.4923006645e+00 9.1310031736e-01 1.5763351072e+01 1.2000000000e-03
1.0000000000e+00 9 15 5.6925754437e+00 1.5354645977e+00 1.4690395016e+00 -4.9731878389e+00 -411 5.8317588163e+00 1.4948803952e+00 1.4912144816e+00 -5.1044631373e+00 1.2000000000e-03
1.0000000000e+00 10 15 2.1889951534e+01 1.0077237632e+00 3.3170811373e+00 2.1540528183e+01 -411 2.3741380613e+01 1.1174430559e+00 3.5253493125e+00 2.3376931101e+01 1.2000000000e-03
1.0000000000e+00 11 15 2.0241952565e+01 2.8340686468e+00 -1.2596224079e+00 1.9923879156e+01 -411 2.1562874404e+01 3.0365057810e+00 -1.2506859970e+00 2.1229166041e+01 1.2000000000e-03
1.0000000000e+00 12 15 8.4399189911e+01 2.6857319214e+00 1.8382695003e+00 8.4317695519e+01 -431 9.6513194379e+01 2.8863795011e+00 2.1637429514e+00 9.6425664458e+01 5.3600000000e-02
1.0000000000e+00 13 15 5.0089377716e+00 2.7901030150e+00 -1.2043311886e+00 -3.5633242683e+00 -411 5.3129286776e+00 2.8985445599e+00 -1.3419788286e+00 -3.8117272262e+00 1.2000000000e-03
1.0000000000e+00 14 -15 2.5677690887e+01 2.4212751982e+00 -6.2356807428e-01 -2.5493828846e+01 431 2.5828961746e+01 2.3750802212e+00 -6.4720723138e-01 -2.5635920672e+01 5.3600000000e-02
1.0000000000e+00 15 15 5.4646564320e+02 1.8105631804e-01 8.0615423690e-01 -5.4646212993e+02 -431 6.0676466304e+02 -8.1250381612e-04 8.8967348577e-01 -6.0676081765e+02 5.3600000000e-02
1.0000000000e+00 16 -15 4.2001224668e+01 -1.3198386740e+00 -3.3212250201e+00 -4.1811162081e+01 411 4.4529774697e+01 -1.4884348993e+00 -3.5521669356e+00 -4.4323492949e+01 1.2000000000e-03
1.0000000000e+00 17 -15 1.9004532737e+00 -5.3555597035e-01 2.4095117831e-01 3.3129392578e-01 411 1.9690033725e+00 -4.8106146939e-01 2.5457726404e-01 2.9200276651e-01 1.2000000000e-03
1.0000000000e+00 18 15 4.0993794366e+00 -2.1090064229e+00 1.1593338470e+00 -2.8028306036e+00 -431 4.2107496936e+00 -2.2118266695e+00 1.1286790372e+00 -2.7729707026e+00 5.3600000000e-02
1.0000000000e+00 19 -15 2.7142280009e+01 -9.5745036397e-01 1.4206723265e+00 2.7029821563e+01 411 2.7294185627e+01 -9.2064574236e-01 1.4290098975e+00 2.7176965103e+01 1.2000000000e-03
1.0000000000e+00 20 15 1.6125470506e+01 8.3415266191e-01 -3.2913380024e-01 -1.6002173915e+01 -411 1.6320380970e+01 8.2717717025e-01 -2.7566203253e-01 -1.6189476348e+01 1.2000000000e-03
1.0000000000e+00 21 15 3.0268465841e+01 1.2945844313e+00 1.6000053203e+00 3.0146093763e+01 -411 3.2714564843e+01 1.3210742222e+00 1.7054754391e+00 3.2589774322e+01 1.2000000000e-03
1.0000000000e+00 22 15 9.6415456268e+01 1.4712771465e-01 -7.3969021201e-01 -9.6396132339e+01 -411 1.0474539272e+02 8.7388475407e-02 -8.2408949827e-01 -1.0472542698e+02 1.2000000000e-03
1.0000000000e+00 23 -15 1.9280744090e+01 1.3208579569e+00 1.6613574118e-02 -1.9153199775e+01 431 2.3015131849e+01 1.6317995477e+00 -1.1237038888e-01 -2.2872383878e+01 5.3600000000e-02
1.0000000000e+00 24 15 5.1719130298e+02 6.1704175564e-01 2.4658479099e+00 -5.1718200437e+02 -431 5.1959367890e+02 6.2121503597e-01 2.4201658651e+00 -5.1958394230e+02 5.3600000000e-02
1.0000000000e+00 25 -15 3.7293087798e+00 -4.4442222668e-01 6.8616195624e-01 -3.1752677551e+00 411 4.0547949457e+00 -5.0526420194e-01 8.1503001411e-01 -3.4678981054e+00 1.2000000000e-03
