# pythia: 8311
# beam_energy: 120.0
# ptcut: 1000
# seed: 15
# mode: soft
# beam_mode: fixed
# total_xsec_mb: 38.4539046506  
# tau_xsec_mb: 0.0000117754   
# event_number particle_count pid E px py pz mother_pid E_mother px_mother py_mother pz_mother weights
1.0000000000e+00 1 -15 1.3319450541e+01 1.0196726439e+00 -4.3854246523e-01 1.3153654307e+01 431 1.4177692673e+01 1.2517595089e+00 -5.3560696008e-01 1.3974199082e+01 5.3600000000e-02
1.0000000000e+00 2 15 6.1751095186e+00 6.9916878795e-02 -1.2754917883e+00 5.7743502303e+00 -411 6.4087000458e+00 1.4392849723e-01 -1.3761452177e+00 5.9717222190e+00 1.2000000000e-03
1.0000000000e+00 3 15 1.3569835097e+01 1.0651696515e+00 -1.7453263832e+00 1.3296713304e+01 -411 1.4426739044e+01 1.2143546600e+00 -1.8998762258e+00 1.4126256886e+01 1.2000000000e-03
1.0000000000e+00 4 15 3.1121001867e+01 1.1957301171e+00 -3.4802395171e-01 3.1045269796e+01 -411 3.3970526123e+01 1.3592812452e+00 -4.1977340296e-01 3.3889191653e+01 1.2000000000e-03
1.0000000000e+00 5 15 6.3369684040e+01 5.9978510756e-01 -6.0055147583e-01 6.3339082420e+01 -411 6.4701674276e+01 5.8551080758e-01 -6.8382255970e-01 6.4668390571e+01 1.2000000000e-03
1.0000000000e+00 6 15 1.7574064406e+01 1.7929729204e+00 1.6258356862e+00 1.7315673734e+01 -431 1.8511586570e+01 1.7529962829e+00 1.8168333678e+00 1.8232663135e+01 5.3600000000e-02
1.0000000000e+00 7 15 4.0182227962e+01 3.2127721264e-01 -6.4293637354e-01 4.0136489239e+01 -411 4.3761453513e+01 2.8244168867e-01 -6.7720588085e-01 4.3715340025e+01 1.2000000000e-03
1.0000000000e+00 8 -15 1.4416636504e+01 -1.1229477364e+00 7.7237949131e-01 1.4241654998e+01 411 1.5305648453e+01 -1.2858161357e+00 8.1161767698e-01 1.5114739469e+01 1.2000000000e-03
1.0000000000e+00 9 15 3.6453471436e+01 2.8794882988e-01 8.9632153204e-01 3.6397969498e+01 -411 3.7934169143e+01 2.0865255064e-01 9.4872541756e-01 3.7875613445e+01 1.2000000000e-03
1.0000000000e+00 10 -15 9.4241501832e+00 3.4317162275e-01 1.0098390592e-01 9.2482189015e+00 411 1.0061563503e+01 2.7696070497e-01 8.8339884192e-02 9.8820579852e+00 1.2000000000e-03
