# pythia: 8311
# beam_energy: 400.0
# ptcut: 1000
# seed: 13
# mode: soft
# beam_mode: fixed
# total_xsec_mb: 39.8585094140  
# tau_xsec_mb: 0.0000667607   
# event_number particle_count pid E px py pz mother_pid E_mother px_mother py_mother pz_mother weights
1.0000000000e+00 1 15 8.3286794063e+01 -1.0707554557e+00 -9.9733366537e-02 8.3260894254e+01 -411 9.1023581487e+01 -1.1059291410e+00 -1.0177558368e-01 9.0997601453e+01 1.2000000000e-03
1.0000000000e+00 2 15 5.9630303224e+01 -1.8026359369e+00 -4.3324576047e-01 5.9574984474e+01 -411 6.1568893972e+01 -1.9373949933e+00 -4.9035157131e-01 6.1508042417e+01 1.2000000000e-03
1.0000000000e+00 3 -15 6.4990149369e+01 1.5813943994e+00 -2.0141226558e-01 6.4946293586e+01 411 6.5516883150e+01 1.5978003319e+00 -2.5320742735e-01 6.5470217801e+01 1.2000000000e-03
1.0000000000e+00 4 15 1.9118978477e+01 2.8342992946e+00 6.5847033086e-01 1.8812533403e+01 -431 2.0332120197e+01 2.9577902287e+00 8.7237935195e-01 2.0000264750e+01 5.3600000000e-02
1.0000000000e+00 5 15 6.3071484201e+01 -2.2165379395e-01 2.8677746927e-01 6.3045409494e+01 -411 6.4720700286e+01 -1.4598283292e-01 3.0146052803e-01 6.4692823227e+01 1.2000000000e-03
1.0000000000e+00 6 15 2.6055630625e+01 -3.9861947434e-01 4.4826122184e-01 2.5988054224e+01 -411 2.8776798676e+01 -4.4672129367e-01 5.2393426561e-01 2.8707744531e+01 1.2000000000e-03
1.0000000000e+00 7 -15 1.4016436212e+01 1.2642710220e-01 -2.8291890787e-02 1.3902755501e+01 411 1.4675460278e+01 2.2535266331e-01 -4.6352717115e-02 1.4554062080e+01 1.2000000000e-03
1.0000000000e+00 8 15 1.4619643700e+01 9.8971743740e-01 9.6284436238e-01 1.4445424283e+01 -431 1.5547340159e+01 1.2226361163e+00 9.6433974735e-01 1.5343403890e+01 5.3600000000e-02
1.0000000000e+00 9 -15 7.0729567391e+01 8.7577081104e-01 -5.4243758848e-01 7.0699741166e+01 431 8.2977951305e+01 9.6439485425e-01 -4.7624088194e-01 8.2947625566e+01 5.3600000000e-02
1.0000000000e+00 10 15 6.7253249898e+01 -9.8056249669e-01 -5.5665204251e-01 6.7220318121e+01 -411 6.8112505222e+01 -9.3139221475e-01 -5.6317955204e-01 6.8078140589e+01 1.2000000000e-03
1.0000000000e+00 11 -15 2.9576120022e+01 -6.0593130610e-01 -8.3643023217e-01 2.9504627061e+01 411 3.0331527777e+01 -5.7613994576e-01 -7.9045748811e-01 3.0258045840e+01 1.2000000000e-03
1.0000000000e+00 12 15 5.9032554310e+01 6.3225625547e-01 -5.0120867751e-01 5.9000291703e+01 -411 6.3559283323e+01 5.9544277317e-01 -5.4987143274e-01 6.3526609439e+01 1.2000000000e-03
1.0000000000e+00 13 -15 1.1776397350e+02 1.6083301532e+00 -2.0073547346e-01 1.1773941288e+02 411 1.1854101354e+02 1.6646047505e+00 -2.0465243834e-01 1.1851440258e+02 1.2000000000e-03
1.0000000000e+00 14 -15 7.3272166094e+01 3.6845199186e-01 -1.3450096728e+00 7.3237343118e+01 431 8.2004969235e+01 6.0141372420e-01 -1.4347974582e+00 8.1966576628e+01 5.3600000000e-02
1.0000000000e+00 15 -15 4.3743032663e+01 1.8397179065e+00 -2.9431375166e+00 4.3568901717e+01 411 4.7854785120e+01 1.9525951487e+00 -3.2035444055e+00 4.7670847018e+01 1.2000000000e-03
