# pythia: 8311
# beam_energy: 400.0
# ptcut: 1000
# seed: 11
# mode: soft
# beam_mode: fixed
# total_xsec_mb: 39.8585018816  
# tau_xsec_mb: 0.0000731018   
# event_number particle_count pid E px py pz mother_pid E_mother px_mother py_mother pz_mother weights
1.0000000000e+00 1 15 5.6926498553e+01 4.3014950394e-01 -7.9165872703e-02 5.6897081229e+01 -411 6.2159944939e+01 4.1625738511e-01 -4.6894478847e-02 6.2130409677e+01 1.2000000000e-03
1.0000000000e+00 2 15 2.4115341189e+01 -9.4652281146e-01 3.8593759037e-01 2.4028061472e+01 -411 2.6231638732e+01 -1.1025230703e+00 4.2758141444e-01 2.6138190615e+01 1.2000000000e-03
1.0000000000e+00 3 -15 2.6084629370e+01 -1.5482425828e+00 8.0343134278e-01 2.5965520273e+01 411 2.8854878239e+01 -1.7246040585e+00 8.7651214099e-01 2.8729183535e+01 1.2000000000e-03
1.0000000000e+00 4 15 1.9025916535e+01 4.0233093127e-01 -6.0984366535e-01 1.8928672199e+01 -411 2.0279169218e+01 3.9674354364e-01 -7.3697304773e-01 2.0175447715e+01 1.2000000000e-03
1.0000000000e+00 5 -15 8.5944907912e+00 -6.8182065358e-01 8.2511799973e-01 8.3404126715e+00 411 9.0267177380e+00 -6.5949629465e-01 7.9104866206e-01 8.7707160955e+00 1.2000000000e-03
1.0000000000e+00 6 -15 4.8547428353e+01 1.8373214954e+00 -8.7755022889e-01 4.8472155571e+01 411 4.8803712264e+01 1.8678039334e+00 -8.4674829813e-01 4.8724749128e+01 1.2000000000e-03
1.0000000000e+00 7 -15 6.9666176663e+01 -5.3174735621e-01 1.4347991942e-01 6.9641336430e+01 411 7.6041832061e+01 -5.1334897660e-01 1.5169219025e-01 7.6016959993e+01 1.2000000000e-03
1.0000000000e+00 8 -15 1.9298203049e+01 1.1078316514e+00 1.8041853861e+00 1.9099245423e+01 411 1.9574453200e+01 1.0590733437e+00 1.8335155655e+00 1.9369572103e+01 1.2000000000e-03
1.0000000000e+00 9 -15 1.0315421557e+01 1.4082372120e-01 1.7063547396e-01 1.0158832846e+01 411 1.1073179323e+01 1.6888478576e-01 2.6970071416e-01 1.0909562816e+01 1.2000000000e-03
1.0000000000e+00 10 15 6.8312594934e+01 -2.2341845519e+00 7.5120455414e-01 6.8248792285e+01 -411 7.0282118286e+01 -2.2164402051e+00 7.9235926715e-01 7.0217805658e+01 1.2000000000e-03
1.0000000000e+00 11 15 2.3962625086e+01 1.8772392162e-02 -8.1978018164e-01 2.3882586119e+01 -411 2.6404775272e+01 -1.8629711131e-02 -8.9313753681e-01 2.6323347745e+01 1.2000000000e-03
1.0000000000e+00 12 -15 6.4696360807e+01 -3.1842892163e-01 -5.8935639373e-02 6.4671146131e+01 411 6.8080888834e+01 -3.7359131163e-01 -1.4908005736e-01 6.8054023762e+01 1.2000000000e-03
1.0000000000e+00 13 15 3.4816186614e+01 -1.9388481769e-01 -3.5763958383e-01 3.4768437751e+01 100443 7.8239052729e+01 1.3213115007e-01 -1.6299200293e+00 7.8135051964e+01 3.1000000000e-03
1.0000000000e+00 14 -15 4.3422866114e+01 3.2601596776e-01 -1.2722804454e+00 4.3366614213e+01 100443 7.8239052729e+01 1.3213115007e-01 -1.6299200293e+00 7.8135051964e+01 3.1000000000e-03
1.0000000000e+00 15 -15 3.1277938304e+01 -1.1558425068e+00 -4.3040065561e-01 3.1203062648e+01 411 3.2402593184e+01 -1.1338998099e+00 -3.8222980592e-01 3.2326471160e+01 1.2000000000e-03
